task_id,suite,task_name,instruction,episode,episode_seed,success,n_steps,max_steps,distractor_density,n_distractors,frame_path,fail_frame_path
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,32,1032,1,86,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,33,1033,1,82,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,34,1034,1,83,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,35,1035,1,82,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,36,1036,1,81,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,37,1037,1,86,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,38,1038,1,88,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,39,1039,1,82,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,40,1040,1,89,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,41,1041,1,79,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,42,1042,1,86,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,43,1043,1,83,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,44,1044,1,86,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,45,1045,1,87,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,46,1046,1,86,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,47,1047,1,87,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,48,1048,1,84,300,0.75,3,,
libero_goal_1,libero_goal,put the bowl on the stove,Put the bowl on the stove,49,1049,1,79,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,0,1000,0,300,300,0.75,3,outputs/custom_eval_500/libero_goal/frames/libero_goal_2_initial.jpg,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_2_ep0_fail.jpg
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,1,1001,1,94,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,2,1002,1,86,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,3,1003,1,86,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,4,1004,1,78,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,5,1005,1,79,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,6,1006,1,101,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,7,1007,1,95,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,8,1008,1,92,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,9,1009,1,80,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,10,1010,1,79,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,11,1011,1,81,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,12,1012,0,300,300,0.75,3,,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_2_ep12_fail.jpg
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,13,1013,1,85,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,14,1014,1,88,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,15,1015,1,88,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,16,1016,1,93,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,17,1017,1,84,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,18,1018,1,84,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,19,1019,1,90,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,20,1020,1,79,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,21,1021,1,82,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,22,1022,1,98,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,23,1023,1,88,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,24,1024,1,97,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,25,1025,1,88,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,26,1026,1,83,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,27,1027,1,84,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,28,1028,1,91,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,29,1029,1,98,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,30,1030,0,300,300,0.75,3,,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_2_ep30_fail.jpg
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,31,1031,1,86,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,32,1032,1,90,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,33,1033,1,86,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,34,1034,1,96,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,35,1035,1,94,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,36,1036,1,91,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,37,1037,1,95,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,38,1038,1,86,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,39,1039,0,300,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,40,1040,1,82,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,41,1041,1,87,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,42,1042,0,300,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,43,1043,1,89,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,44,1044,1,85,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,45,1045,1,83,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,46,1046,1,88,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,47,1047,1,89,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,48,1048,1,87,300,0.75,3,,
libero_goal_2,libero_goal,put the wine bottle on top of the cabinet,Put the wine bottle on the top of the drawer,49,1049,1,96,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,0,1000,1,185,300,0.75,3,outputs/custom_eval_500/libero_goal/frames/libero_goal_3_initial.jpg,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,1,1001,1,172,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,2,1002,1,175,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,3,1003,1,200,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,4,1004,1,165,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,5,1005,1,174,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,6,1006,1,176,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,7,1007,1,178,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,8,1008,1,188,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,9,1009,1,186,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,10,1010,1,178,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,11,1011,1,183,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,12,1012,1,188,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,13,1013,1,183,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,14,1014,1,168,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,15,1015,1,197,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,16,1016,1,200,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,17,1017,1,178,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,18,1018,1,183,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,19,1019,1,171,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,20,1020,0,300,300,0.75,3,,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_3_ep20_fail.jpg
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,21,1021,1,185,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,22,1022,1,181,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,23,1023,1,179,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,24,1024,1,192,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,25,1025,1,179,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,26,1026,1,167,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,27,1027,1,173,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,28,1028,1,184,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,29,1029,1,166,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,30,1030,1,190,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,31,1031,1,170,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,32,1032,1,175,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,33,1033,1,187,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,34,1034,1,174,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,35,1035,1,175,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,36,1036,0,300,300,0.75,3,,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_3_ep36_fail.jpg
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,37,1037,1,179,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,38,1038,1,197,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,39,1039,0,300,300,0.75,3,,outputs/custom_eval_500/libero_goal/frames/failures/libero_goal_3_ep39_fail.jpg
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,40,1040,1,179,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,41,1041,1,178,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,42,1042,1,165,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,43,1043,1,169,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,44,1044,1,238,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,45,1045,1,180,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,46,1046,1,168,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,47,1047,1,179,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,48,1048,1,182,300,0.75,3,,
libero_goal_3,libero_goal,open the top drawer and put the bowl inside,Open the top layer of the drawer and put the bowl inside,49,1049,1,182,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,0,1000,1,87,300,0.75,3,outputs/custom_eval_500/libero_goal/frames/libero_goal_4_initial.jpg,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,1,1001,1,84,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,2,1002,1,84,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,3,1003,1,84,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,4,1004,1,84,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,5,1005,1,79,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,6,1006,1,87,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,7,1007,1,86,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,8,1008,1,83,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,9,1009,1,86,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,10,1010,1,84,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,11,1011,1,85,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,12,1012,1,85,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,13,1013,1,87,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,14,1014,1,87,300,0.75,3,,
libero_goal_4,libero_goal,put the bowl on top of the cabinet,Put the bowl on the top of the drawer,15,1015,1,85,300,0.75,3,,
