task_id,suite,task_name,instruction,episode,episode_seed,success,n_steps,max_steps,distractor_density,n_distractors,frame_path,fail_frame_path
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,20,1020,1,246,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,21,1021,1,224,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,22,1022,1,257,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,23,1023,1,273,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,24,1024,1,237,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,25,1025,1,229,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,26,1026,1,277,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,27,1027,1,236,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,28,1028,1,230,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,29,1029,1,229,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,30,1030,1,219,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,31,1031,1,234,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,32,1032,1,221,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,33,1033,1,230,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,34,1034,1,271,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,35,1035,1,270,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,36,1036,1,221,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,37,1037,1,226,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,38,1038,1,242,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,39,1039,1,228,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,40,1040,1,233,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,41,1041,1,237,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,42,1042,1,251,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,43,1043,1,230,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,44,1044,1,226,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,45,1045,1,213,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,46,1046,1,240,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,47,1047,1,260,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,48,1048,1,225,520,0.5,1,,
libero_10_2,libero_10,turn on the stove and put the moka pot on it,turn on the stove and put the moka pot on it,49,1049,1,251,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,0,1000,1,210,520,0.5,1,outputs\mounika_task3_v2_chunk_00_09\libero_10\frames\libero_10_3_initial.jpg,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,1,1001,1,205,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,2,1002,1,234,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,3,1003,1,213,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,4,1004,1,222,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,5,1005,1,201,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,6,1006,1,230,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,7,1007,1,211,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,8,1008,1,210,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,9,1009,1,196,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,10,1010,1,215,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,11,1011,1,219,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,12,1012,1,210,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,13,1013,0,520,520,0.5,1,,outputs\mounika_task3_v2_chunk_10_19\libero_10\frames\failures\libero_10_3_ep13_fail.jpg
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,14,1014,1,210,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,15,1015,1,224,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,16,1016,1,209,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,17,1017,1,194,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,18,1018,1,224,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,19,1019,1,212,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,20,1020,1,216,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,21,1021,1,232,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,22,1022,1,215,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,23,1023,1,200,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,24,1024,1,217,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,25,1025,1,196,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,26,1026,1,210,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,27,1027,1,213,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,28,1028,1,216,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,29,1029,1,208,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,30,1030,1,204,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,31,1031,1,199,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,32,1032,1,221,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,33,1033,1,215,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,34,1034,1,225,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,35,1035,1,212,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,36,1036,1,212,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,37,1037,1,225,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,38,1038,1,247,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,39,1039,1,200,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,40,1040,1,205,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,41,1041,1,210,520,0.5,1,,
libero_10_3,libero_10,put the black bowl in the bottom drawer of the cabinet and close it,put the black bowl in the bottom drawer of the cabinet and close it,42,1042,1,221,520,0.5,1,,
